LotFrontage,LotArea,OverallQual,OverallCond,YearBuilt,YearRemodAdd,MasVnrArea,BsmtFinSF1,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,TotRmsAbvGrd,Fireplaces,GarageYrBlt,GarageCars,GarageArea,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,YrSold,LotShape_enc,Utilities_enc,LandSlope_enc,ExterQual_enc,ExterCond_enc,BsmtQual_enc,BsmtCond_enc,HeatingQC_enc,KitchenQual_enc,FireplaceQu_enc,GarageQual_enc,GarageCond_enc,PoolQC_enc,BsmtExposure_enc,BsmtFinType1_enc,BsmtFinType2_enc,Functional_enc,GarageFinish_enc,PavedDrive_enc,Fence_enc,TotalSF,TotalLivingSF,TotalFinishedSF,TotalPorchSF,TotalOutdoorSF,TotalBath,TotalFullBath,TotalHalfBath,BathPerBedroom,RoomPerBedroom,HasGarage,HasBasement,HasFireplace,HasPool,HasFence,HasAlley,HasMasVnr,Has2ndFloor,HasWoodDeck,HasPorch,HasExtraKitchen,HasLowQualFinSF,HasMiscValue,HouseAge,RemodAge,GarageAge,IsRemodeled,IsNewHouse,MoSold_sin,MoSold_cos,OverallScore,OverallQualCond,QualityConditionGap,ExteriorScore,KitchenScore,GarageScore,BasementScore,FireplaceScore,PoolScore,QualAreaInteraction,QualTotalSF,QualGarage,QualBath,QualKitchen,LivingAreaRatio,GarageAreaRatio,BasementRatio,FinishedBsmtRatio,PorchRatio,GarageAreaPerCar,MiscVal_log,PoolScore_log,PoolArea_log,LotArea_log,LowQualFinSF_log,3SsnPorch_log,BsmtFinSF2_log,EnclosedPorch_log,ScreenPorch_log,RoomPerBedroom_log,LivingAreaRatio_log,MasVnrArea_log,OpenPorchSF_log,TotalPorchSF_log,PorchRatio_log,QualTotalSF_log,TotalOutdoorSF_log,WoodDeckSF_log,TotalFinishedSF_log,BathPerBedroom_log,QualAreaInteraction_log,TotalSF_log,TotalLivingSF_log,LotFrontage_log,1stFlrSF_log,BsmtFinSF1_log,GrLivArea_log,TotalBsmtSF_log,KitchenScore_log,FireplaceScore_log,BsmtUnfSF_log,QualKitchen_log,2ndFlrSF_log,QualBath_log,TotalHalfBath_log,CentralAir_enc,Street_enc,MSSubClass_120,MSSubClass_160,MSSubClass_190,MSSubClass_20,MSSubClass_30,MSSubClass_50,MSSubClass_60,MSSubClass_70,MSSubClass_80,MSSubClass_85,MSSubClass_90,MSSubClass_Other,MSZoning_C (all),MSZoning_FV,MSZoning_RH,MSZoning_RL,MSZoning_RM,Alley_Grvl,Alley_NoAlley,Alley_Pave,LandContour_Bnk,LandContour_HLS,LandContour_Low,LandContour_Lvl,LotConfig_Corner,LotConfig_CulDSac,LotConfig_FR2,LotConfig_FR3,LotConfig_Inside,Neighborhood_BrDale,Neighborhood_BrkSide,Neighborhood_ClearCr,Neighborhood_CollgCr,Neighborhood_Crawfor,Neighborhood_Edwards,Neighborhood_Gilbert,Neighborhood_IDOTRR,Neighborhood_MeadowV,Neighborhood_Mitchel,Neighborhood_NAmes,Neighborhood_NWAmes,Neighborhood_NoRidge,Neighborhood_NridgHt,Neighborhood_OldTown,Neighborhood_Other,Neighborhood_SWISU,Neighborhood_Sawyer,Neighborhood_SawyerW,Neighborhood_Somerst,Neighborhood_StoneBr,Neighborhood_Timber,Condition1_Artery,Condition1_Feedr,Condition1_Norm,Condition1_Other,Condition1_PosN,Condition1_RRAn,Condition2_Norm,Condition2_Other,BldgType_1Fam,BldgType_2fmCon,BldgType_Duplex,BldgType_Twnhs,BldgType_TwnhsE,HouseStyle_1.5Fin,HouseStyle_1.5Unf,HouseStyle_1Story,HouseStyle_2.5Fin,HouseStyle_2.5Unf,HouseStyle_2Story,HouseStyle_SFoyer,HouseStyle_SLvl,RoofStyle_Gable,RoofStyle_Hip,RoofStyle_Other,RoofMatl_CompShg,RoofMatl_Other,Exterior1st_AsbShng,Exterior1st_BrkFace,Exterior1st_CemntBd,Exterior1st_HdBoard,Exterior1st_MetalSd,Exterior1st_Other,Exterior1st_Plywood,Exterior1st_Stucco,Exterior1st_VinylSd,Exterior1st_Wd Sdng,Exterior1st_WdShing,Exterior2nd_AsbShng,Exterior2nd_BrkFace,Exterior2nd_CmentBd,Exterior2nd_HdBoard,Exterior2nd_MetalSd,Exterior2nd_Other,Exterior2nd_Plywood,Exterior2nd_Stucco,Exterior2nd_VinylSd,Exterior2nd_Wd Sdng,Exterior2nd_Wd Shng,MasVnrType_BrkCmn,MasVnrType_BrkFace,MasVnrType_None,MasVnrType_Stone,Foundation_BrkTil,Foundation_CBlock,Foundation_PConc,Foundation_Slab,Foundation_Stone,Foundation_Wood,Heating_GasA,Heating_Other,Electrical_FuseA,Electrical_FuseF,Electrical_FuseP,Electrical_Mix,Electrical_SBrkr,GarageType_2Types,GarageType_Attchd,GarageType_Basment,GarageType_BuiltIn,GarageType_CarPort,GarageType_Detchd,GarageType_NoGarage,MiscFeature_Gar2,MiscFeature_NoMiscFeature,MiscFeature_Othr,MiscFeature_Shed,MiscFeature_TenC,SaleType_COD,SaleType_New,SaleType_Other,SaleType_WD,SaleCondition_Abnorml,SaleCondition_Family,SaleCondition_Normal,SaleCondition_Other,SaleCondition_Partial,MoSold_cat_1,MoSold_cat_10,MoSold_cat_11,MoSold_cat_12,MoSold_cat_2,MoSold_cat_3,MoSold_cat_4,MoSold_cat_5,MoSold_cat_6,MoSold_cat_7,MoSold_cat_8,MoSold_cat_9,YrSold_cat_2006,YrSold_cat_2007,YrSold_cat_2008,YrSold_cat_2009,YrSold_cat_2010,SoldSeason_Fall,SoldSeason_Spring,SoldSeason_Summer,SoldSeason_Winter
40.0,6792,7,5,2005,2006,94.0,0.0,0.0,1368.0,1368.0,1368,0,0,1368,0.0,0.0,2,0,2,1,6,1,2005.0,2.0,474.0,132,35,0,0,0,0,0,3,2006,3,4,3,4,3,4,3,5,4,4,3,3,0,1,1,1,8,2,2,0,2736.0,2736.0,1368.0,35,167,2.0,2.0,0.0,1.0,3.0,1,1,1,0,0,0,1,0,1,1,0,0,0,1,0,1.0,1,0,1.0,6.123233995736766e-17,12,35,2,7,4.0,8,8,4,0,9576,19152.0,14.0,14.0,28.0,0.20141342756183744,0.34649122807017546,0.5,0.0,0.025584795321637425,237.0,0.0,0.0,0.0,8.823647949191303,0.0,0.0,0.0,0.0,0.0,1.3862943611198906,0.18349871996696945,4.553876891600541,3.58351893845611,3.58351893845611,0.025262981919965167,9.860214640302662,5.123963979403259,4.890349128221754,7.221835825288449,0.6931471805599453,9.16711966952162,7.914617709040679,7.914617709040679,3.713572066704308,7.221835825288449,0.0,7.221835825288449,7.221835825288449,1.6094379124341003,1.6094379124341003,7.221835825288449,3.367295829986474,0.0,2.70805020110221,0.0,1,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
70.0,9100,5,5,1958,1958,0.0,521.0,174.0,169.0,864.0,864,0,0,864,1.0,0.0,1,0,3,1,5,0,1964.0,2.0,624.0,0,0,0,0,0,0,0,7,2006,4,4,3,3,3,3,3,3,3,0,3,3,0,1,4,2,8,1,2,0,1728.0,1728.0,1559.0,0,0,2.0,2.0,0.0,0.6666666666666666,1.6666666666666667,1,1,0,0,0,0,0,0,0,0,0,0,0,48,48,42.0,0,0,-0.4999999999999997,-0.8660254037844388,10,25,0,6,3.0,7,7,0,0,4320,8640.0,10.0,10.0,15.0,0.09494505494505495,0.7222222222222222,0.5,0.8043981481481481,0.0,312.0,0.0,0.0,0.0,9.116139576577355,0.0,0.0,5.1647859739235145,0.0,0.0,0.9808292530117262,0.09070418387712963,0.0,0.0,0.0,0.0,9.0642735958414,0.0,0.0,7.352441100243583,0.5108256237659907,8.371242135931933,7.455298485683291,7.455298485683291,4.2626798770413155,6.762729506931879,6.257667587882639,6.762729506931879,6.762729506931879,1.3862943611198906,0.0,5.135798437050262,2.772588722239781,0.0,2.3978952727983707,0.0,1,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False
71.0,9187,6,5,1983,1983,0.0,336.0,0.0,748.0,1084.0,1080,0,0,1080,0.0,0.0,1,1,3,1,5,0,1983.0,2.0,484.0,120,0,158,0,0,0,0,6,2007,4,4,3,3,4,3,3,3,3,0,3,3,0,1,5,1,8,1,2,0,2164.0,2164.0,1416.0,158,278,1.5,1.0,1.0,0.5,1.6666666666666667,1,1,0,0,0,0,0,0,1,1,0,0,0,24,24,24.0,0,0,1.2246467991473532e-16,-1.0,11,30,1,7,3.0,7,7,0,0,6480,12984.0,12.0,9.0,18.0,0.11755741809078045,0.44814814814814813,0.5009242144177449,0.30996309963099633,0.14629629629629629,242.0,0.0,0.0,0.0,9.125653563808989,0.0,0.0,0.0,5.0689042022202315,0.0,0.9808292530117262,0.1111454270274983,0.0,0.0,5.0689042022202315,0.13653613312627602,9.471550124096849,5.631211781821365,4.795790545596741,7.256297239690681,0.4054651081081644,8.776630098427717,7.68017564043659,7.68017564043659,4.276666119016055,6.985641817639208,5.820082930352362,6.985641817639208,6.98933526597456,1.3862943611198906,0.0,6.618738983517219,2.9444389791664403,0.0,2.302585092994046,0.6931471805599453,1,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False
55.0,10594,5,5,1926,1950,0.0,0.0,0.0,768.0,768.0,789,0,0,789,0.0,0.0,1,0,2,1,5,0,1926.0,1.0,200.0,0,0,112,0,0,0,0,6,2007,4,4,3,3,3,3,3,2,3,0,1,1,0,1,1,1,8,1,2,3,1557.0,1557.0,789.0,112,112,1.0,1.0,0.0,0.5,2.5,1,1,0,0,1,0,0,0,0,1,0,0,0,81,57,81.0,1,0,1.2246467991473532e-16,-1.0,10,25,0,6,3.0,3,7,0,0,3945,7785.0,5.0,5.0,15.0,0.07447611855767415,0.2534854245880862,0.4932562620423892,0.0,0.14195183776932827,200.0,0.0,0.0,0.0,9.2681374707024,0.0,0.0,0.0,4.727387818712341,0.0,1.252762968495368,0.07183321122074465,0.0,0.0,4.727387818712341,0.13273893676246368,8.960082528170402,4.727387818712341,0.0,6.672032945461067,0.4054651081081644,8.28045768658256,7.351158226430694,7.351158226430694,4.02535169073515,6.672032945461067,0.0,6.672032945461067,6.645090969505644,1.3862943611198906,0.0,6.645090969505644,2.772588722239781,0.0,1.791759469228055,0.0,0,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False
94.0,12220,10,5,2009,2009,305.0,1436.0,0.0,570.0,2006.0,2020,0,0,2020,1.0,0.0,2,1,3,1,9,1,2009.0,3.0,900.0,156,54,0,0,0,0,0,9,2009,4,4,3,5,3,5,3,5,5,4,3,3,0,1,6,1,8,3,2,0,4026.0,4026.0,3456.0,54,210,3.5,3.0,1.0,1.1666666666666667,3.0,1,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0.0,0,1,-1.0,-1.8369701987210297e-16,15,50,5,8,5.0,9,9,4,0,20200,40260.0,30.0,35.0,50.0,0.16530278232405893,0.44554455445544555,0.49826130153999004,0.715852442671984,0.026732673267326732,300.0,0.0,0.0,0.0,9.410911062438,0.0,0.0,0.0,0.0,0.0,1.3862943611198906,0.15298095224038044,5.723585101952381,4.007333185232471,4.007333185232471,0.026381598394222192,10.60313853743474,5.351858133476067,5.056245805348308,8.148156439921625,0.7731898882334818,9.913487387114461,8.300776960851454,8.300776960851454,4.553876891600541,7.611347717403621,7.270312886079025,7.611347717403621,7.604396348796338,1.791759469228055,1.6094379124341003,6.3473892096560105,3.9318256327243257,0.0,3.58351893845611,0.6931471805599453,1,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False
80.0,10448,6,6,1972,1972,333.0,0.0,0.0,689.0,689.0,1378,741,0,2119,0.0,0.0,2,1,3,1,7,1,1972.0,2.0,583.0,0,104,0,0,0,0,0,8,2009,3,4,3,3,3,3,3,3,3,3,3,3,0,1,1,1,8,2,2,4,2808.0,2808.0,2119.0,104,104,2.5,2.0,1.0,0.8333333333333334,2.3333333333333335,1,1,1,0,1,0,1,1,0,1,0,0,0,37,37,37.0,0,0,-0.8660254037844385,-0.5000000000000004,12,36,0,6,3.0,8,7,3,0,12714,16848.0,12.0,15.0,18.0,0.20281393568147013,0.27512977819726286,0.24537037037037038,0.0,0.049079754601226995,291.5,0.0,0.0,0.0,9.254261559034111,0.0,0.0,0.0,0.0,0.0,1.2039728043259361,0.18466375809893226,5.811140992976701,4.653960350157523,4.653960350157523,0.04791335569589751,9.732046586838385,4.653960350157523,0.0,7.659171367666058,0.6061358035703155,9.45053767785622,7.940583827104244,7.940583827104244,4.394449154672439,7.229113877793302,0.0,7.659171367666058,6.536691597591305,1.3862943611198906,1.3862943611198906,6.536691597591305,2.9444389791664403,6.60934924316738,2.772588722239781,0.6931471805599453,1,1,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False
79.0,10208,7,5,1996,1997,921.0,0.0,0.0,1264.0,1264.0,1277,1067,0,2344,0.0,0.0,2,1,3,1,7,1,1996.0,3.0,889.0,220,0,0,0,0,0,0,7,2009,3,4,3,4,3,4,3,5,4,3,3,3,0,1,1,1,8,2,2,0,3608.0,3608.0,2344.0,0,220,2.5,2.0,1.0,0.8333333333333334,2.3333333333333335,1,1,1,0,0,0,1,1,1,0,0,0,0,13,12,13.0,1,0,-0.4999999999999997,-0.8660254037844388,12,35,2,7,4.0,8,8,3,0,16408,25256.0,21.0,17.5,28.0,0.22962382445141066,0.37926621160409557,0.35033259423503327,0.0,0.0,296.3333333333333,0.0,0.0,0.0,9.231024963169016,0.0,0.0,0.0,0.0,0.0,1.2039728043259361,0.20670828882829742,6.826545223556594,0.0,0.0,0.0,10.136858624005773,5.3981627015177525,5.3981627015177525,7.76004068088038,0.6061358035703155,9.70558524377515,8.19118600464279,8.19118600464279,4.382026634673881,7.15305163493748,0.0,7.76004068088038,7.142827401161621,1.6094379124341003,1.3862943611198906,7.142827401161621,3.367295829986474,6.97354301952014,2.917770732084279,0.6931471805599453,1,1,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False
70.0,9531,6,5,1998,1998,0.0,706.0,0.0,88.0,794.0,882,914,0,1796,1.0,0.0,2,1,3,1,7,0,1998.0,2.0,546.0,0,36,0,0,0,0,0,5,2007,3,4,3,3,3,4,3,5,3,0,3,3,0,2,6,1,8,2,2,3,2590.0,2590.0,2502.0,36,36,3.5,3.0,1.0,1.1666666666666667,2.3333333333333335,1,1,0,0,1,0,0,1,0,1,0,0,0,9,9,9.0,0,0,0.49999999999999994,-0.8660254037844387,11,30,1,6,3.0,8,9,0,0,10776,15540.0,12.0,21.0,18.0,0.18843772951421678,0.3040089086859688,0.3065637065637066,0.889168765743073,0.0200445434298441,273.0,0.0,0.0,0.0,9.162409838218633,0.0,0.0,0.0,0.0,0.0,1.2039728043259361,0.17263961226308774,0.0,3.6109179126442243,3.6109179126442243,0.019846296371930663,9.651236971915612,3.6109179126442243,0.0,7.8252452914317745,0.7731898882334818,9.285169512596832,7.85979918056211,7.85979918056211,4.2626798770413155,6.78332520060396,6.561030665896573,7.493873886783559,6.678342114654332,1.3862943611198906,0.0,4.48863636973214,2.9444389791664403,6.818924065275521,3.091042453358316,0.6931471805599453,1,1,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False
53.0,10918,7,9,1926,2004,0.0,0.0,0.0,1276.0,1276.0,1276,804,0,2080,0.0,0.0,1,1,3,1,9,2,1926.0,1.0,282.0,0,0,0,0,145,0,0,6,2009,4,4,3,4,3,4,3,5,4,4,3,3,0,1,1,1,8,1,2,3,3356.0,3356.0,2080.0,145,145,1.5,1.0,1.0,0.5,3.0,1,1,1,0,1,0,0,1,0,1,0,0,0,83,5,83.0,1,0,1.2246467991473532e-16,-1.0,16,63,-2,7,4.0,7,8,8,0,14560,23492.0,7.0,10.5,28.0,0.19051108261586372,0.13557692307692307,0.3802145411203814,0.0,0.06971153846153846,282.0,0.0,0.0,0.0,9.298259670014065,0.0,0.0,0.0,0.0,4.983606621708336,1.3862943611198906,0.17438269611259127,0.0,0.0,4.983606621708336,0.06738902190497692,10.064457783419048,4.983606621708336,0.0,7.640603826393634,0.4054651081081644,9.586102000710904,8.118802996980035,8.118802996980035,3.9889840465642745,7.152268856032539,0.0,7.640603826393634,7.152268856032539,1.6094379124341003,2.1972245773362196,7.152268856032539,3.367295829986474,6.690842277418564,2.4423470353692043,0.6931471805599453,1,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False
60.0,10800,4,7,1900,2000,0.0,0.0,0.0,0.0,0.0,694,600,0,1294,0.0,0.0,2,0,3,2,7,0,0.0,0.0,0.0,220,114,210,0,0,0,0,8,2008,4,4,3,3,3,0,0,3,3,0,0,0,0,0,0,0,8,0,0,0,1294.0,1294.0,1294.0,324,544,2.0,2.0,0.0,0.6666666666666666,2.3333333333333335,0,0,0,0,0,1,0,1,1,1,1,0,0,108,8,0.0,1,0,-0.8660254037844385,-0.5000000000000004,11,28,-3,6,6.0,0,0,0,0,5176,5176.0,0.0,8.0,12.0,0.11981481481481482,0.0,0.0,0.0,0.250386398763524,0.0,0.0,0.0,0.0,9.287394001418473,0.0,0.0,0.0,5.351858133476067,0.0,1.2039728043259361,0.11316332772084715,0.0,4.74493212836325,5.783825182329737,0.22345262255759113,8.551981016901902,6.300785794663244,5.3981627015177525,7.166265974133638,0.5108256237659907,8.551981016901902,7.166265974133638,7.166265974133638,4.110873864173311,6.543911845564792,0.0,7.166265974133638,0.0,1.9459101490553132,0.0,0.0,2.5649493574615367,6.398594934535208,2.1972245773362196,0.0,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False
90.0,11988,6,6,1957,1957,0.0,777.0,0.0,467.0,1244.0,1244,0,0,1244,0.0,0.0,1,1,3,1,6,2,1957.0,1.0,336.0,0,40,0,0,0,0,0,5,2007,3,4,3,3,3,3,3,5,3,4,3,3,0,1,3,1,8,1,2,0,2488.0,2488.0,2021.0,40,40,1.5,1.0,1.0,0.5,2.0,1,1,1,0,0,0,0,0,0,1,0,0,0,50,50,50.0,0,0,0.49999999999999994,-0.8660254037844387,12,36,0,6,3.0,7,7,8,0,7464,14928.0,6.0,9.0,18.0,0.10377043710377044,0.27009646302250806,0.5,0.6245980707395499,0.03215434083601286,336.0,0.0,0.0,0.0,9.391744841707654,0.0,0.0,0.0,0.0,0.0,1.0986122886681098,0.09873198882691873,0.0,3.713572066704308,3.713572066704308,0.031648210950781734,9.61106090905359,3.713572066704308,0.0,7.611842399580417,0.4054651081081644,8.91798070997329,7.819636302367592,7.819636302367592,4.51085950651685,7.126890808898808,6.656726524178391,7.126890808898808,7.126890808898808,1.3862943611198906,2.1972245773362196,6.148468295917647,2.9444389791664403,0.0,2.302585092994046,0.6931471805599453,1,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False
50.0,5000,6,7,1947,1950,0.0,399.0,0.0,605.0,1004.0,1004,660,0,1664,0.0,0.0,2,0,3,1,7,2,1950.0,2.0,420.0,0,24,36,0,0,0,0,10,2006,4,4,3,3,4,3,3,5,3,4,3,3,0,1,5,1,8,1,2,0,2668.0,2668.0,2063.0,60,60,2.0,2.0,0.0,0.6666666666666666,2.3333333333333335,1,1,1,0,0,0,0,1,0,1,0,0,0,59,56,56.0,1,0,-0.8660254037844386,0.5000000000000001,13,42,-1,7,3.0,7,7,8,0,9984,16008.0,12.0,12.0,18.0,0.3328,0.25240384615384615,0.37631184407796103,0.39741035856573703,0.036057692307692304,210.0,0.0,0.0,0.0,8.517393171418904,0.0,0.0,0.0,3.6109179126442243,0.0,1.2039728043259361,0.28728199243044117,0.0,3.2188758248682006,4.110873864173311,0.0354228298424845,9.680906343078094,4.110873864173311,0.0,7.6324011266014535,0.5108256237659907,9.208839245849916,7.889459149404524,7.889459149404524,3.9318256327243257,6.912742820493176,5.991464547107982,7.417580402414544,6.912742820493176,1.3862943611198906,2.1972245773362196,6.406879986069314,2.9444389791664403,6.493753839851686,2.5649493574615367,0.0,1,1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False
