LotFrontage,LotArea,LandSlope,OverallQual,OverallCond,MasVnrArea,ExterQual,ExterCond,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,HeatingQC,CentralAir,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,MiscVal,MoSold,YrSold,HasGarage,MoSold_sin,MoSold_cos,HasBasement,TotalSF,TotalFinishedSF,TotalPorchSF,TotalOutdoorSF,TotalBath,TotalFullBath,TotalHalfBath,BathPerBedroom,RoomPerBedroom,HasFireplace,HasPorch,HasWoodDeck,HasMasVnr,HouseAge,RemodAge,GarageAge,IsNewHouse,IsRemodeled,QualityConditionGap,ExteriorScore,GarageScore,BasementScore,FireplaceScore,KitchenScore,HeatingScore,QualAreaInteraction,QualTotalSF,CondAreaInteraction,QualGarageInteraction,QualBasementInteraction,QualGrLivAreaInteraction,GarageAreaPerCar,FinishedBsmtRatio,BasementRatio,LivingAreaRatio,MSSubClass_160,MSSubClass_190,MSSubClass_20,MSSubClass_30,MSSubClass_50,MSSubClass_60,MSSubClass_70,MSSubClass_75,MSSubClass_80,MSSubClass_85,MSSubClass_90,MSZoning_FV,MSZoning_RH,MSZoning_RL,MSZoning_RM,Alley_NoAlley,Alley_Pave,LotShape_IR2,LotShape_Reg,LandContour_HLS,LandContour_Low,LandContour_Lvl,LotConfig_CulDSac,LotConfig_FR2,LotConfig_Inside,Neighborhood_BrDale,Neighborhood_BrkSide,Neighborhood_ClearCr,Neighborhood_CollgCr,Neighborhood_Crawfor,Neighborhood_Edwards,Neighborhood_Gilbert,Neighborhood_IDOTRR,Neighborhood_MeadowV,Neighborhood_Mitchel,Neighborhood_NAmes,Neighborhood_NWAmes,Neighborhood_NoRidge,Neighborhood_NridgHt,Neighborhood_OldTown,Neighborhood_Rare,Neighborhood_SWISU,Neighborhood_Sawyer,Neighborhood_SawyerW,Neighborhood_Somerst,Neighborhood_StoneBr,Neighborhood_Timber,Condition1_Feedr,Condition1_Norm,Condition1_PosN,Condition1_RRAn,Condition1_Rare,BldgType_2fmCon,BldgType_Duplex,BldgType_Twnhs,BldgType_TwnhsE,HouseStyle_1Story,HouseStyle_2Story,HouseStyle_Rare,HouseStyle_SFoyer,HouseStyle_SLvl,RoofStyle_Hip,RoofStyle_Rare,RoofMatl_Rare,Exterior1st_BrkFace,Exterior1st_CemntBd,Exterior1st_HdBoard,Exterior1st_MetalSd,Exterior1st_Plywood,Exterior1st_Stucco,Exterior1st_VinylSd,Exterior1st_Wd Sdng,Exterior1st_WdShing,Exterior2nd_BrkFace,Exterior2nd_CmentBd,Exterior2nd_HdBoard,Exterior2nd_MetalSd,Exterior2nd_Plywood,Exterior2nd_Rare,Exterior2nd_Stucco,Exterior2nd_VinylSd,Exterior2nd_Wd Sdng,Exterior2nd_Wd Shng,MasVnrType_BrkFace,MasVnrType_None,MasVnrType_Stone,Foundation_CBlock,Foundation_PConc,Foundation_Slab,Heating_GasA,Heating_GasW,Electrical_FuseF,Electrical_SBrkr,GarageType_Attchd,GarageType_Basment,GarageType_BuiltIn,GarageType_Detchd,GarageType_NoGarage,Fence_GdWo,Fence_MnPrv,Fence_NoFence,MiscFeature_None,MiscFeature_Shed,SaleType_New,SaleType_Rare,SaleType_WD,SaleCondition_Family,SaleCondition_Normal,SaleCondition_Partial,SaleCondition_Rare
4.406719247264253,9.405166749908611,2,5,5,5.817111159963204,3,3,3,3,1,1,0.0,1,0.0,6.957497370876951,1050.0,5,0,6.957497370876951,6.61472560020376,0.0,7.493317248862145,0.0,0.0,2,0,4,1,3,7,7,0,0,1,1.0,352.0,2,3,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,11,2008,1,-0.5000000000000004,0.6238107163648713,1,7.953669778649798,7.493317248862145,0.0,0.0,2.0,2.0,0.0,0.5,1.75,0,0,0,1,54,54,54.0,0,0,0,3.0,2.5,3.0,0,3,5,14225.0,14.225,14225.0,1760.0,5250.0,8975,352.0,0.0,0.36906854130052724,0.6309314586994728,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0
4.30406509320417,9.587817443544179,2,6,6,4.454347296253507,3,3,3,3,1,4,6.38856140554563,3,5.393627546352362,5.805134968916488,1144.0,5,1,7.265429723253953,0.0,0.0,7.265429723253953,0.0,1.0,1,0,3,1,4,7,7,2,4,1,2.0,572.0,3,3,2,5.37989735354046,4.709530201312334,0.0,0.0,0.0,0.0,0,0.0,6,2007,1,1.2246467991473532e-16,0.0,1,7.853216388156072,7.715569534520208,4.709530201312334,5.7899601708972535,1.5,1.0,1.0,0.5,2.3333333333333335,1,1,1,1,47,20,47.0,0,1,0,3.0,3.0,3.0,4,4,5,15438.0,15.438,15438.0,3432.0,6864.0,8574,286.0,0.7106643356643356,0.4446171783909833,0.5553828216090168,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0
4.59511985013459,9.449750895754265,2,8,5,5.726847747587197,5,3,5,3,1,1,0.0,1,0.0,7.622174594817622,2042.0,5,1,7.622174594817622,0.0,0.0,7.622174594817622,0.0,0.0,2,1,3,1,5,8,7,1,4,2,3.0,1390.0,3,3,2,0.0,4.51085950651685,0.0,0.0,0.0,0.0,0,0.0,8,2009,1,-0.8660254037844385,0.0,1,8.315077007294104,7.622174594817622,4.51085950651685,4.51085950651685,2.5,2.0,1.0,0.8333333333333334,2.6666666666666665,1,1,0,1,1,0,0.0,0,1,3,4.0,3.0,4.0,4,5,5,32672.0,32.672,20420.0,11120.0,16336.0,16336,463.3333333333333,0.0,0.5,0.5,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0
4.406719247264253,9.37940781309172,2,6,5,4.653960350157523,3,4,4,3,3,6,6.705639094860003,1,0.0,0.0,816.0,3,1,6.705639094860003,0.0,0.0,6.705639094860003,1.0,0.0,1,0,3,1,3,5,7,0,0,0,0.0,0.0,0,0,2,0.0,3.4965075614664802,0.0,0.0,0.0,0.0,0,0.0,5,2007,0,0.49999999999999994,0.0,1,7.398174092970465,7.398174092970465,3.4965075614664802,3.4965075614664802,2.0,2.0,0.0,0.6666666666666666,1.6666666666666667,0,1,0,1,17,17,-1.0,0,0,1,3.5,0.0,3.5,0,3,3,9792.0,9.792,8160.0,0.0,4896.0,4896,0.0,1.0,0.5,0.5,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0
4.330733340286331,9.510519035757246,2,10,9,0.0,5,5,3,3,1,1,0.0,1,0.0,7.121252453244542,1237.0,4,1,7.3277805384216315,7.134890851565884,0.0,7.9287663216266955,0.0,0.0,3,1,3,1,4,9,7,1,4,1,2.0,880.0,4,3,2,4.663439094112067,6.220590170099739,0.0,0.0,0.0,0.0,0,0.0,7,2008,1,-0.4999999999999997,0.0,1,8.297294370266917,7.9287663216266955,6.220590170099739,6.410174881966167,3.5,3.0,1.0,1.1666666666666667,3.0,1,1,1,0,115,8,20.0,0,1,1,5.0,3.5,3.0,4,4,4,40120.0,40.12,36108.0,8800.0,12370.0,27750,440.0,0.0,0.30832502492522434,0.6916749750747757,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0
3.9512437185814275,8.71948076085107,2,4,7,0.0,3,3,3,3,1,1,0.0,1,0.0,6.785587645007929,884.0,5,1,6.897704943128636,6.371611847231857,0.0,7.3613754289773485,0.0,0.0,1,0,3,1,4,6,7,0,0,1,1.0,240.0,3,3,2,0.0,0.0,4.007333185232471,0.0,4.795790545596741,0.0,0,0.0,7,2009,1,-0.4999999999999997,0.0,1,7.80710329012598,7.3613754289773485,5.1647859739235145,5.1647859739235145,1.0,1.0,0.0,0.3333333333333333,2.0,0,0,0,0,74,14,74.0,0,1,-3,3.0,3.0,3.0,0,4,5,9828.0,9.828,17199.0,960.0,3536.0,6292,240.0,0.0,0.35978835978835977,0.6402116402116402,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0
4.48863636973214,9.345220854170002,2,8,5,5.342334251964811,4,3,5,3,4,6,7.2868764117507,1,0.0,6.013715156042802,1868.0,5,1,7.615298339825815,0.0,0.0,7.615298339825815,1.0,0.0,2,0,2,1,4,7,7,2,4,2,3.0,880.0,3,3,2,5.7899601708972535,4.204692619390966,0.0,0.0,0.0,0.0,0,0.0,3,2006,1,1.0,6.123233995736766e-17,1,8.26796230533871,8.157370441186774,4.204692619390966,5.973809611869261,3.0,3.0,0.0,1.5,3.5,1,1,1,1,1,0,1.0,0,1,3,3.5,3.0,4.0,4,4,5,31168.0,31.168,19480.0,7040.0,14944.0,16224,293.3333333333333,0.7815845824411135,0.4794661190965092,0.5205338809034907,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0
4.02535169073515,9.236787541991031,2,6,7,0.0,3,4,3,4,2,3,5.351858133476067,5,6.408528791059498,0.0,816.0,5,1,6.732210706467206,0.0,0.0,6.732210706467206,1.0,0.0,1,0,2,1,2,5,7,0,0,3,1.0,275.0,3,3,0,0.0,0.0,4.727387818712341,0.0,0.0,0.0,0,0.0,5,2008,1,0.49999999999999994,0.0,1,7.411556287811163,7.411556287811163,4.727387818712341,4.727387818712341,2.0,2.0,0.0,1.0,2.5,0,0,0,0,90,8,47.0,0,1,-1,3.5,3.0,3.5,0,2,5,9924.0,9.924,11578.0,1650.0,4896.0,5028,275.0,1.0,0.49334945586457074,0.5066505441354293,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0
4.31748811353631,9.075779878580487,2,5,6,0.0,3,3,3,3,3,5,6.511745329644728,1,0.0,5.1298987149230735,840.0,3,1,6.7580945044277305,0.0,0.0,6.7580945044277305,1.0,0.0,1,0,2,1,3,4,7,0,0,1,2.0,528.0,3,3,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,7,2009,1,-0.4999999999999997,0.0,1,7.438971592395862,7.334981878871814,0.0,0.0,2.0,2.0,0.0,1.0,2.0,0,0,0,0,27,27,13.0,0,0,-1,3.0,3.0,3.0,0,3,3,8500.0,8.5,10200.0,2640.0,4200.0,4300,264.0,0.8,0.49411764705882355,0.5058823529411764,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0
4.189654742026425,10.130463749870515,0,5,8,0.0,3,3,3,3,4,6,7.1891677384203225,1,0.0,4.736198448394496,1437.0,5,1,7.295735072749282,0.0,0.0,7.295735072749282,2.0,0.0,1,0,1,1,5,5,7,2,4,1,1.0,452.0,3,3,2,0.0,3.8918202981106265,0.0,0.0,4.110873864173311,0.0,0,0.0,6,2009,1,1.2246467991473532e-16,0.0,1,7.976251943745623,7.936660155225426,4.6913478822291435,4.6913478822291435,3.0,3.0,0.0,3.0,5.0,1,1,0,0,41,6,41.0,0,1,-3,3.0,3.0,3.0,4,5,5,14550.0,14.55,23280.0,2260.0,7185.0,7365,452.0,0.9213639526791928,0.49381443298969074,0.5061855670103093,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0
3.9318256327243257,9.116139576577355,2,5,6,0.0,3,3,3,3,1,1,0.0,1,0.0,6.610696044717759,742.0,3,1,6.659293919683638,0.0,5.056245805348308,6.841615476477592,0.0,0.0,1,0,2,1,3,4,7,0,0,1,1.0,308.0,3,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0,6.398594934535208,8,2008,1,-0.8660254037844385,0.0,1,7.3277805384216315,6.659293919683638,0.0,0.0,1.0,1.0,0.0,0.5,2.0,0,0,0,0,78,48,20.0,0,1,-1,3.0,3.0,3.0,0,3,3,7605.0,7.605,9126.0,1540.0,3710.0,4675,308.0,0.0,0.4878369493754109,0.6147271531886916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0
4.174387269895637,9.02653771890043,2,7,5,0.0,4,3,4,3,1,6,6.19644412779452,1,0.0,5.638354669333745,770.0,5,1,6.647688373563329,6.70073110954781,0.0,7.367077059881012,0.0,0.0,2,1,3,1,4,6,7,0,0,2,2.0,520.0,3,3,2,0.0,3.828641396489095,0.0,0.0,0.0,0.0,0,0.0,9,2008,1,-1.0,0.0,1,7.763446388727362,7.636752112435779,3.828641396489095,3.828641396489095,2.5,2.0,1.0,0.8333333333333334,2.0,0,1,0,0,4,4,4.0,0,0,2,3.5,3.0,3.5,0,4,5,16464.0,16.464,11760.0,3640.0,5390.0,11074,260.0,0.6363636363636364,0.3273809523809524,0.6726190476190477,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0
4.584967478670572,9.508888197738269,2,10,5,6.042632833682381,5,3,5,3,4,6,7.199678345691172,1,0.0,5.953243334287785,1722.0,5,1,7.455298485683291,6.343880434126331,0.0,7.739359202689098,1.0,0.0,2,1,3,1,5,10,7,1,4,2,3.0,842.0,3,3,2,5.948034989180646,5.616771097666572,0.0,0.0,0.0,0.0,0,0.0,6,2009,1,1.2246467991473532e-16,0.0,1,8.2987883944492,8.19836438996762,5.616771097666572,6.48768401848461,3.5,3.0,1.0,1.1666666666666667,3.3333333333333335,1,1,1,1,1,1,1.0,0,0,5,4.0,3.0,4.0,4,5,5,40180.0,40.18,20090.0,8420.0,17220.0,22960,280.6666666666667,0.7770034843205574,0.42857142857142855,0.5714285714285714,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0
4.110873864173311,8.79497643168877,2,5,8,0.0,3,4,3,4,1,6,6.705639094860003,1,0.0,0.0,816.0,5,1,6.705639094860003,0.0,0.0,6.705639094860003,1.0,0.0,1,0,2,1,3,4,7,0,0,3,2.0,816.0,3,3,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,6,2008,1,1.2246467991473532e-16,0.0,1,7.398174092970465,7.398174092970465,0.0,0.0,2.0,2.0,0.0,1.0,2.0,0,0,0,0,26,5,23.0,0,1,-3,3.5,3.0,3.5,0,3,5,8160.0,8.16,13056.0,4080.0,4080.0,4080,408.0,1.0,0.5,0.5,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0
4.2626798770413155,8.397508348470257,2,6,5,5.14166355650266,4,3,4,3,3,6,6.530877627725885,1,0.0,5.099866427824199,848.0,5,1,6.744059186311348,0.0,0.0,6.744059186311348,1.0,0.0,1,0,1,1,4,4,7,0,0,3,2.0,420.0,3,3,2,4.948759890378168,0.0,0.0,0.0,0.0,0.0,0,0.0,5,2009,1,0.49999999999999994,0.0,1,7.436617265234227,7.335633981927201,0.0,4.948759890378168,2.0,2.0,0.0,2.0,4.0,0,0,1,1,6,6,6.0,0,0,1,3.5,3.0,3.5,0,4,5,10176.0,10.176,8480.0,2520.0,5088.0,5088,210.0,0.8077830188679245,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0
4.48863636973214,8.986071187374463,2,5,6,0.0,3,3,4,3,1,1,0.0,1,0.0,6.829793737512425,924.0,3,1,6.829793737512425,0.0,0.0,6.829793737512425,0.0,0.0,1,0,3,1,3,5,7,0,0,1,1.0,280.0,3,3,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,4,2008,1,0.8660254037844387,0.0,1,7.522400231387125,6.829793737512425,0.0,0.0,1.0,1.0,0.0,0.3333333333333333,1.6666666666666667,0,0,0,0,33,33,27.0,0,0,-1,3.0,3.0,3.5,0,3,3,9240.0,9.24,11088.0,1400.0,4620.0,4620,280.0,0.0,0.5,0.5,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0
4.248495242049359,9.33282345619073,2,8,5,5.476463551931511,4,3,4,3,4,6,7.260522598089852,1,0.0,5.973809611869261,1814.0,5,1,7.510430556378006,0.0,0.0,7.510430556378006,1.0,0.0,2,0,3,1,4,7,7,1,3,3,3.0,758.0,3,3,2,5.198497031265826,4.330733340286331,0.0,0.0,4.795790545596741,0.0,0,0.0,8,2006,1,-0.8660254037844385,0.0,1,8.200013648175434,8.0861025356691,5.278114659230517,5.929589143389895,3.0,3.0,0.0,1.0,2.3333333333333335,1,1,1,1,1,0,1.0,0,1,3,3.5,3.0,3.5,3,4,5,29120.0,29.12,18200.0,6064.0,14512.0,14608,252.66666666666666,0.7839029768467475,0.49835164835164836,0.5016483516483516,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0
4.110873864173311,8.188966863648876,2,6,7,0.0,3,3,3,3,1,1,0.0,1,0.0,6.529418838262226,684.0,5,0,6.529418838262226,6.529418838262226,0.0,7.221835825288449,0.0,0.0,1,0,3,1,3,7,7,0,0,1,1.0,216.0,3,2,0,0.0,5.0689042022202315,0.0,0.0,0.0,0.0,0,0.0,10,2006,1,-0.8660254037844386,0.40546510810816444,1,7.627057417018934,7.221835825288449,5.0689042022202315,5.0689042022202315,1.0,1.0,0.0,0.3333333333333333,2.3333333333333335,0,1,0,0,96,13,76.0,0,1,-1,3.0,2.5,3.0,0,3,5,12312.0,12.312,14364.0,1296.0,4104.0,8208,216.0,0.0,0.3333333333333333,0.6666666666666666,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0
3.9889840465642745,8.274611946209552,2,7,5,4.290459441148391,4,3,5,3,3,1,0.0,1,0.0,7.138073034044347,1258.0,5,1,7.246368080102461,0.0,0.0,7.246368080102461,0.0,2.0,0,2,2,1,4,7,7,1,4,3,3.0,648.0,3,3,2,4.795790545596741,2.833213344056216,0.0,0.0,0.0,0.0,0,0.0,2,2007,1,0.8660254037844386,0.40546510810816444,1,7.886457270977689,7.246368080102461,2.833213344056216,4.919980925828125,2.0,0.0,4.0,1.0,3.5,1,1,1,1,1,0,1.0,0,1,2,3.5,3.0,4.0,4,4,5,18620.0,18.62,13300.0,4536.0,8806.0,9814,216.0,0.0,0.47293233082706765,0.5270676691729324,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0
4.394449154672439,9.471550124096849,2,5,6,6.131226489483141,3,3,4,3,2,5,7.157735484249907,2,4.997212273764115,0.0,1430.0,5,1,7.4073177104694174,0.0,0.0,7.4073177104694174,1.0,0.0,2,0,3,1,4,7,7,1,3,3,2.0,621.0,3,3,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,3,2006,1,1.0,6.123233995736766e-17,1,8.032035314398824,8.032035314398824,0.0,0.0,3.0,3.0,0.0,1.0,2.3333333333333335,1,0,0,1,29,29,29.0,0,0,-1,3.0,3.0,3.5,3,4,5,15385.0,15.385,18462.0,3105.0,7150.0,8235,310.5,1.0,0.4647383815404615,0.5352616184595385,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0
3.2188758248682006,7.576097340623111,2,6,6,0.0,3,4,4,3,1,2,4.406719247264253,6,6.418364935936212,3.1780538303479458,716.0,3,1,6.57507584059962,6.734591659972948,0.0,7.350516171833998,1.0,0.0,2,1,3,1,3,6,7,1,3,3,2.0,452.0,3,3,2,5.087596335232384,0.0,0.0,0.0,0.0,0.0,0,0.0,7,2008,1,-0.4999999999999997,0.0,1,7.728855823852543,7.718685495198466,0.0,5.087596335232384,3.5,3.0,1.0,1.1666666666666667,2.0,1,0,1,0,28,28,28.0,0,0,0,3.5,3.0,3.5,3,3,3,13632.0,13.632,13632.0,2712.0,4296.0,9336,226.0,0.9678770949720671,0.31514084507042256,0.6848591549295775,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
