LotFrontage,LotArea,Street,LandSlope,OverallQual,OverallCond,MasVnrArea,ExterQual,ExterCond,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,HeatingQC,CentralAir,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,MiscVal,MoSold,YrSold,HasGarage,MoSold_sin,MoSold_cos,HasBasement,HasPool,TotalSF,TotalFinishedSF,TotalPorchSF,TotalOutdoorSF,TotalBath,TotalFullBath,TotalHalfBath,BathPerBedroom,RoomPerBedroom,HasFireplace,HasPorch,HasWoodDeck,HasMasVnr,HouseAge,RemodAge,GarageAge,IsNewHouse,IsRemodeled,QualityConditionGap,ExteriorScore,GarageScore,BasementScore,FireplaceScore,KitchenScore,HeatingScore,QualAreaInteraction,QualTotalSF,CondAreaInteraction,QualGarageInteraction,QualBasementInteraction,QualGrLivAreaInteraction,GarageAreaPerCar,FinishedBsmtRatio,BasementRatio,LivingAreaRatio,PorchRatio,MSSubClass_160,MSSubClass_180,MSSubClass_190,MSSubClass_20,MSSubClass_30,MSSubClass_40,MSSubClass_45,MSSubClass_50,MSSubClass_60,MSSubClass_70,MSSubClass_75,MSSubClass_80,MSSubClass_85,MSSubClass_90,MSZoning_FV,MSZoning_RH,MSZoning_RL,MSZoning_RM,Alley_NoAlley,Alley_Pave,LotShape_IR2,LotShape_IR3,LotShape_Reg,LandContour_HLS,LandContour_Low,LandContour_Lvl,LotConfig_CulDSac,LotConfig_FR2,LotConfig_FR3,LotConfig_Inside,Neighborhood_Blueste,Neighborhood_BrDale,Neighborhood_BrkSide,Neighborhood_ClearCr,Neighborhood_CollgCr,Neighborhood_Crawfor,Neighborhood_Edwards,Neighborhood_Gilbert,Neighborhood_IDOTRR,Neighborhood_MeadowV,Neighborhood_Mitchel,Neighborhood_NAmes,Neighborhood_NPkVill,Neighborhood_NWAmes,Neighborhood_NoRidge,Neighborhood_NridgHt,Neighborhood_OldTown,Neighborhood_SWISU,Neighborhood_Sawyer,Neighborhood_SawyerW,Neighborhood_Somerst,Neighborhood_StoneBr,Neighborhood_Timber,Neighborhood_Veenker,Condition1_Feedr,Condition1_Norm,Condition1_PosN,Condition1_RRAn,Condition1_Rare,Condition2_Rare,BldgType_2fmCon,BldgType_Duplex,BldgType_Twnhs,BldgType_TwnhsE,HouseStyle_1Story,HouseStyle_2Story,HouseStyle_Rare,HouseStyle_SFoyer,HouseStyle_SLvl,RoofStyle_Hip,RoofStyle_Rare,RoofMatl_Rare,Exterior1st_BrkFace,Exterior1st_CemntBd,Exterior1st_HdBoard,Exterior1st_MetalSd,Exterior1st_Plywood,Exterior1st_Rare,Exterior1st_Stucco,Exterior1st_VinylSd,Exterior1st_Wd Sdng,Exterior1st_WdShing,Exterior2nd_BrkFace,Exterior2nd_CmentBd,Exterior2nd_HdBoard,Exterior2nd_MetalSd,Exterior2nd_Plywood,Exterior2nd_Rare,Exterior2nd_Stucco,Exterior2nd_VinylSd,Exterior2nd_Wd Sdng,Exterior2nd_Wd Shng,MasVnrType_BrkFace,MasVnrType_None,MasVnrType_Stone,Foundation_CBlock,Foundation_PConc,Foundation_Rare,Foundation_Slab,Heating_GasA,Heating_GasW,Heating_Grav,Heating_OthW,Heating_Wall,Electrical_FuseF,Electrical_FuseP,Electrical_Mix,Electrical_SBrkr,GarageType_Attchd,GarageType_Basment,GarageType_BuiltIn,GarageType_CarPort,GarageType_Detchd,GarageType_NoGarage,Fence_GdWo,Fence_MnPrv,Fence_MnWw,Fence_NoFence,MiscFeature_None,MiscFeature_Othr,MiscFeature_Shed,MiscFeature_TenC,SaleType_New,SaleType_Rare,SaleType_WD,SaleCondition_Family,SaleCondition_Normal,SaleCondition_Partial,SaleCondition_Rare
4.59511985013459,9.074749717669835,1,2,5,5,0.0,3,2,3,3,1,4,6.470799503782602,1,0.0,5.602118820879701,915.0,3,1,7.0630481633881725,0.0,0.0,7.0630481633881725,0.0,0.0,1,0,3,1,3,6,3,1,4,1,2.0,495.0,3,3,2,0.0,0.0,5.37989735354046,0.0,4.844187086458591,0.0,0,0.0,5,2007,1,0.49999999999999994,0.0,1,0,7.641564441260972,7.502738210754851,5.8377304471659395,5.8377304471659395,1.0,1.0,0.0,0.3333333333333333,2.0,1,0,0,0,87,57,35.0,0,1,0,2.5,3.0,3.0,4,3,3,9.250618218474752,2.4344901638739844,9.250618218474752,7.814399633804487,8.428580533059634,8.671800909642677,247.5,0.7049180327868853,0.43948126801152737,0.5605187319884726,0.1642651296829971,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0
4.110873864173311,8.902591637374087,1,2,5,7,0.0,3,3,3,3,2,5,6.748759547491679,1,0.0,4.61512051684126,952.0,3,1,6.859614903654202,0.0,0.0,6.859614903654202,1.0,0.0,1,0,2,1,3,4,7,0,0,1,2.0,840.0,3,3,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,6,2008,1,1.2246467991473532e-16,0.0,1,0,7.552237287560802,7.498315870766981,0.0,0.0,2.0,2.0,0.0,1.0,2.0,0,0,0,0,57,57,20.0,0,0,-2,3.0,3.0,3.0,0,3,3,9.161255164285691,2.3532782073095637,9.497697391604019,8.343077871169383,8.46821300919452,8.46821300919452,420.0,0.8949579831932774,0.5,0.5,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
4.394449154672439,9.240384493324559,1,2,5,7,3.8066624897703196,3,4,3,3,1,5,5.945420608606575,1,0.0,5.991464547107982,780.0,5,1,6.9930151229329605,6.660575149839686,0.0,7.533158807455563,1.0,0.0,2,1,4,1,4,9,7,1,3,1,2.0,484.0,3,3,2,6.1070228877422545,4.574710978503383,0.0,0.0,0.0,0.0,0,0.0,10,2009,1,-0.8660254037844386,0.40546510810816444,1,0,7.88193748927207,7.718685495198466,4.574710978503383,6.300785794663244,3.5,3.0,1.0,0.875,2.25,1,1,1,1,33,33,33.0,0,0,-2,3.5,3.0,3.0,3,4,5,9.491073355339758,2.65605490598383,9.82752401372909,7.791935956938058,8.268988209506656,9.14216859187285,242.0,0.48846153846153845,0.2945619335347432,0.7054380664652568,0.03625377643504532,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0
4.356708826689592,9.20693457884135,1,2,8,5,5.831882477283517,4,3,5,3,4,6,7.048386408721883,1,0.0,5.75890177387728,1466.0,5,1,7.2909747781429814,7.217443431696533,0.0,7.947678571301568,1.0,0.0,3,0,4,1,4,11,7,1,3,2,3.0,1052.0,3,3,2,4.836281906951478,4.976733742420574,0.0,0.0,0.0,0.0,0,0.0,4,2007,1,0.8660254037844387,0.0,1,0,8.365206834418355,8.288785810426928,4.976733742420574,5.598421958998375,4.0,4.0,0.0,1.0,2.75,1,1,1,1,1,0,1.0,0,1,3,3.5,3.0,4.0,3,4,5,10.444444630081449,3.565354967828439,9.974458466406707,9.038008749211576,9.369819686521504,10.026810768568128,350.6666666666667,0.7844474761255116,0.34140661387983234,0.6585933861201677,0.033535165346995806,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0
4.276666119016055,9.105090961257085,1,2,5,3,0.0,3,3,3,3,1,6,5.666426688112432,1,0.0,6.577861357721047,1006.0,3,1,6.914730892718563,0.0,0.0,6.914730892718563,0.0,0.0,1,0,3,1,3,5,7,0,0,0,0.0,0.0,0,0,2,0.0,3.2188758248682006,0.0,0.0,0.0,0.0,0,0.0,7,2008,0,-0.4999999999999997,0.0,1,0,7.607381425639791,7.166265974133638,3.2188758248682006,3.2188758248682006,1.0,1.0,0.0,0.3333333333333333,1.6666666666666667,0,1,0,0,49,49,0.0,0,0,2,3.0,0.0,3.0,0,3,3,9.21642184229205,2.403334996094189,8.705662478796427,0.0,8.523374050491318,8.523374050491318,0.0,0.28628230616302186,0.5,0.5,0.011928429423459244,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0
4.110873864173311,9.407632639699958,1,2,4,4,0.0,3,2,4,3,1,4,5.855071922202427,1,0.0,5.783825182329737,672.0,2,0,6.511745329644728,5.53338948872752,0.0,6.829793737512425,1.0,0.0,1,0,2,1,2,5,7,0,0,1,1.0,280.0,3,3,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,7,2010,1,-0.4999999999999997,0.0,1,0,7.3758821482150125,7.149131598557407,0.0,0.0,2.0,2.0,0.0,1.0,2.5,0,0,0,0,69,60,69.0,0,1,0,2.5,3.0,3.5,0,2,2,8.76170676846664,1.9993154972005511,8.76170676846664,7.02197642307216,7.896924656268864,8.215276958936633,280.0,0.5178571428571429,0.42105263157894735,0.5789473684210527,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0
3.970291913552122,8.738895704934043,1,2,5,6,0.0,3,3,3,3,1,1,0.0,1,0.0,6.949856455000773,1042.0,5,1,6.949856455000773,6.282266746896006,0.0,7.3632795869630385,0.0,0.0,1,0,3,1,3,8,7,1,4,1,1.0,225.0,3,3,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,8,2006,1,-0.8660254037844385,0.0,1,0,7.870547844507712,7.3632795869630385,0.0,0.0,1.0,1.0,0.0,0.3333333333333333,2.6666666666666665,1,0,0,0,78,56,78.0,0,1,-1,3.0,3.0,3.0,4,3,5,9.479680250180099,2.645465325910589,9.661989075499939,7.026426808699636,8.558527054909215,8.97221007835365,225.0,0.0,0.3980137509549274,0.6019862490450726,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0
4.212127597878484,9.32375833901174,1,2,6,5,4.454347296253507,4,3,4,3,1,6,7.138073034044347,1,0.0,3.713572066704308,1298.0,3,1,7.1693500166706,0.0,0.0,7.1693500166706,1.0,0.0,2,0,3,1,4,5,7,1,3,1,2.0,403.0,3,3,2,5.111987788356544,3.295836866004329,0.0,0.0,0.0,0.0,0,0.0,5,2006,1,0.49999999999999994,0.0,1,0,7.862112211662748,7.846589975291186,3.295836866004329,5.2574953720277815,3.0,3.0,0.0,1.0,1.6666666666666667,1,1,1,1,21,21,21.0,0,0,1,3.5,3.0,3.5,3,4,3,9.653550746326605,2.8079558660770725,9.471242028892995,7.791109510610028,8.960467760919949,8.960467760919949,201.5,0.9691833590138675,0.5,0.5,0.010015408320493066,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0
4.330733340286331,9.392745258631441,1,2,7,7,0.0,3,3,3,3,1,3,5.62040086571715,1,0.0,6.063785208687608,704.0,5,1,6.7580945044277305,6.558197802812269,0.0,7.355641102974253,0.0,0.0,1,1,3,1,2,7,7,1,4,1,1.0,234.0,3,3,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,7,2009,1,-0.4999999999999997,0.0,1,0,7.727094484779841,7.517520850603031,0.0,0.0,1.5,1.0,1.0,0.5,2.3333333333333335,1,0,0,0,68,59,68.0,0,1,0,3.0,3.0,3.0,4,2,5,9.672626800077511,2.825892494262092,9.672626800077511,7.40184157874383,8.502891406705377,9.301003406873425,234.0,0.390625,0.31040564373897706,0.689594356261023,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0
4.110873864173311,8.648396877031582,1,2,7,7,0.0,3,3,3,3,1,1,0.0,1,0.0,6.35088571671474,572.0,3,1,6.35088571671474,6.29156913955832,0.0,7.013915474810528,0.0,0.0,1,0,2,1,3,5,7,1,4,1,1.0,288.0,3,3,2,0.0,0.0,5.176149732573829,0.0,0.0,0.0,0,0.0,8,2008,1,-0.8660254037844385,0.0,1,0,7.428927194802272,7.013915474810528,5.176149732573829,5.176149732573829,1.0,1.0,0.0,0.5,2.5,1,0,0,0,82,58,26.0,0,1,0,3.0,3.0,3.0,4,3,3,9.374328222081633,2.5479596931495774,9.374328222081633,7.6093665379542115,8.29529885950246,8.959054514715692,288.0,0.0,0.33986928104575165,0.6601307189542484,0.10457516339869281,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0
3.9318256327243257,9.105090961257085,1,2,7,9,0.0,3,4,3,3,1,5,6.437751649736401,1,0.0,3.295836866004329,650.0,5,1,6.725033642166843,6.478509642208569,0.0,7.301822342137932,0.0,1.0,1,0,3,1,3,7,7,0,0,1,2.0,324.0,3,3,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,7,2009,1,-0.4999999999999997,0.0,1,0,7.665284718471351,7.653020413804189,0.0,0.0,1.5,1.0,1.0,0.5,2.3333333333333335,0,0,0,0,89,21,79.0,0,1,-2,3.5,3.0,3.0,0,3,5,9.610792938260802,2.7678274051380707,9.862092477169742,7.727094484779841,8.423102268016642,9.247154345098899,162.0,0.96,0.3048780487804878,0.6951219512195121,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0
4.060443010546419,9.0217190130337,1,2,6,5,0.0,3,3,3,3,1,1,0.0,1,0.0,6.838405200847344,932.0,5,1,6.838405200847344,0.0,0.0,6.838405200847344,0.0,0.0,1,0,2,1,4,4,7,1,4,1,1.0,306.0,3,3,2,0.0,0.0,5.3706380281276624,0.0,0.0,0.0,0,0.0,11,2007,1,-0.5000000000000004,0.6238107163648713,1,0,7.5310163320779155,6.838405200847344,5.3706380281276624,5.3706380281276624,1.0,1.0,0.0,0.5,2.0,1,0,0,0,57,57,57.0,0,0,1,3.0,3.0,3.0,4,4,5,9.32232887392423,2.5001236155928606,9.140025198061156,7.515889085215125,8.629271094821588,8.629271094821588,306.0,0.0,0.5,0.5,0.1148068669527897,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
4.90527477843843,9.784478765953926,1,2,5,4,4.890349128221754,3,3,3,3,1,4,5.176149732573829,1,0.0,7.1631723908466425,1466.0,3,1,7.2909747781429814,0.0,0.0,7.2909747781429814,0.0,0.0,1,1,3,1,2,6,7,2,4,3,2.0,528.0,3,3,2,0.0,4.948759890378168,0.0,0.0,4.61512051684126,0.0,0,0.0,11,2006,1,-0.5000000000000004,0.6238107163648713,1,0,7.983781068977451,7.404279118037268,5.484796933490655,5.484796933490655,1.5,1.0,1.0,0.5,2.0,1,1,0,1,47,47,47.0,0,0,1,3.0,3.0,3.0,4,2,3,9.592946185938265,2.751109690562657,9.369819686521504,7.878912912297133,8.899867211223587,8.899867211223587,264.0,0.12005457025920874,0.5,0.5,0.08185538881309687,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0
4.51085950651685,9.55506418479516,1,2,6,7,0.0,3,3,3,3,1,5,5.6937321388027,6,6.306275286948016,5.442417710521793,1073.0,5,1,7.502186486602924,0.0,0.0,7.502186486602924,0.0,0.0,1,0,2,1,5,6,7,1,4,3,2.0,470.0,3,3,2,0.0,0.0,5.638354669333745,0.0,0.0,0.0,0,0.0,7,2006,1,-0.4999999999999997,0.0,1,0,7.9672801789422,7.884199933676039,5.638354669333745,5.638354669333745,1.0,1.0,0.0,0.5,3.0,1,0,0,0,50,2,50.0,0,1,-1,3.0,3.0,3.0,4,5,5,9.758750756069444,2.9071196151973875,9.912893180610224,7.944846711001996,8.770128527538184,9.293485953062852,235.0,0.7856477166821995,0.3720527045769764,0.6279472954230236,0.0970873786407767,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
4.110873864173311,8.681181041521688,1,2,6,8,0.0,4,4,3,3,3,5,6.289715570908998,1,0.0,5.631211781821365,816.0,5,1,6.705639094860003,0.0,0.0,6.705639094860003,0.0,0.0,1,0,2,1,3,5,7,0,0,1,1.0,432.0,3,3,2,0.0,0.0,4.574710978503383,0.0,0.0,0.0,0,0.0,6,2008,1,1.2246467991473532e-16,0.0,1,0,7.398174092970465,7.2115567333138015,4.574710978503383,4.574710978503383,1.0,1.0,0.0,0.5,2.5,0,0,0,0,78,1,6.0,0,1,-2,4.0,3.0,3.0,0,3,5,9.189423123720795,2.3788051189054547,9.477079667408038,7.860570785538664,8.496378051702317,8.496378051702317,432.0,0.6593137254901961,0.5,0.5,0.058823529411764705,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0
4.30406509320417,9.525224101853109,1,2,7,6,5.666426688112432,3,3,3,3,4,5,6.12029741895095,1,0.0,6.018593214496234,864.0,3,1,6.805722553416985,6.823286122355687,0.0,7.507141079727608,0.0,0.0,1,2,4,1,4,8,7,2,4,1,2.0,492.0,3,3,2,4.110873864173311,4.442651256490317,0.0,0.0,5.6131281063880705,0.0,0,0.0,5,2008,1,0.49999999999999994,0.0,1,0,7.895436006942965,7.729735331385051,5.8805329864007,6.035481432524756,2.0,1.0,2.0,0.5,2.0,1,1,1,1,43,20,43.0,0,1,1,3.0,3.0,3.0,4,4,3,9.841026871193522,2.985075693365462,9.686885061765299,8.144679183447758,8.707648248106914,9.45258041898138,246.0,0.5254629629629629,0.32190760059612517,0.6780923994038748,0.13301043219076006,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
4.51085950651685,9.284426915328881,1,2,5,8,0.0,4,4,4,3,4,5,7.05444965813294,1,0.0,5.638354669333745,1437.0,3,1,7.271008538280992,0.0,0.0,7.271008538280992,1.0,0.0,2,0,3,1,4,6,7,1,2,2,2.0,528.0,3,3,2,0.0,3.091042453358316,0.0,0.0,5.198497031265826,0.0,0,0.0,7,2007,1,-0.4999999999999997,0.0,1,0,7.963807953231451,7.861341795599989,5.308267697401205,5.308267697401205,3.0,3.0,0.0,1.0,2.0,1,1,0,0,31,3,31.0,0,1,-3,4.0,3.0,3.5,2,4,3,9.572967566074247,2.7324175575505043,10.042945100762001,7.878912912297133,8.879889967673464,8.879889967673464,264.0,0.8051496172581768,0.5,0.5,0.06993736951983298,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0
4.454347296253507,9.143238568435446,1,2,5,8,0.0,3,4,3,3,4,5,6.452048954437226,1,0.0,6.375024819828097,1219.0,4,1,7.143617602704121,0.0,0.0,7.143617602704121,0.0,1.0,2,0,3,1,4,6,7,1,4,2,2.0,502.0,3,3,2,0.0,4.532599493153256,0.0,4.574710978503383,0.0,0.0,0,0.0,10,2008,1,-0.8660254037844386,0.40546510810816444,1,0,7.818027938530729,7.549082710812286,5.241747015059643,5.241747015059643,2.5,2.0,1.0,0.8333333333333334,2.0,1,1,0,0,43,9,43.0,0,1,-3,3.5,3.0,3.0,4,4,4,9.427143867544194,2.5967461315435356,9.897117305528285,7.828436359157585,8.715388097366482,8.752423403865594,251.0,0.5192780968006563,0.49074074074074076,0.5092592592592593,0.07568438003220612,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0
