LotFrontage,LotArea,Street,LandSlope,OverallQual,OverallCond,MasVnrArea,ExterQual,ExterCond,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,HeatingQC,CentralAir,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,MiscVal,MoSold,YrSold,HasGarage,MoSold_sin,MoSold_cos,HasBasement,HasPool,TotalSF,TotalFinishedSF,TotalPorchSF,TotalOutdoorSF,TotalBath,TotalFullBath,TotalHalfBath,BathPerBedroom,RoomPerBedroom,HasFireplace,HasPorch,HasWoodDeck,HasMasVnr,HouseAge,RemodAge,GarageAge,IsNewHouse,IsRemodeled,QualityConditionGap,ExteriorScore,GarageScore,BasementScore,FireplaceScore,KitchenScore,HeatingScore,QualAreaInteraction,QualTotalSF,CondAreaInteraction,QualGarageInteraction,QualBasementInteraction,QualGrLivAreaInteraction,GarageAreaPerCar,FinishedBsmtRatio,BasementRatio,LivingAreaRatio,PorchRatio,MSSubClass_160,MSSubClass_180,MSSubClass_190,MSSubClass_20,MSSubClass_30,MSSubClass_40,MSSubClass_45,MSSubClass_50,MSSubClass_60,MSSubClass_70,MSSubClass_75,MSSubClass_80,MSSubClass_85,MSSubClass_90,MSZoning_FV,MSZoning_RH,MSZoning_RL,MSZoning_RM,Alley_NoAlley,Alley_Pave,LotShape_IR2,LotShape_IR3,LotShape_Reg,LandContour_HLS,LandContour_Low,LandContour_Lvl,LotConfig_CulDSac,LotConfig_FR2,LotConfig_FR3,LotConfig_Inside,Neighborhood_Blueste,Neighborhood_BrDale,Neighborhood_BrkSide,Neighborhood_ClearCr,Neighborhood_CollgCr,Neighborhood_Crawfor,Neighborhood_Edwards,Neighborhood_Gilbert,Neighborhood_IDOTRR,Neighborhood_MeadowV,Neighborhood_Mitchel,Neighborhood_NAmes,Neighborhood_NPkVill,Neighborhood_NWAmes,Neighborhood_NoRidge,Neighborhood_NridgHt,Neighborhood_OldTown,Neighborhood_SWISU,Neighborhood_Sawyer,Neighborhood_SawyerW,Neighborhood_Somerst,Neighborhood_StoneBr,Neighborhood_Timber,Neighborhood_Veenker,Condition1_Feedr,Condition1_Norm,Condition1_PosN,Condition1_RRAn,Condition1_Rare,Condition2_Rare,BldgType_2fmCon,BldgType_Duplex,BldgType_Twnhs,BldgType_TwnhsE,HouseStyle_1Story,HouseStyle_2Story,HouseStyle_Rare,HouseStyle_SFoyer,HouseStyle_SLvl,RoofStyle_Hip,RoofStyle_Rare,RoofMatl_Rare,Exterior1st_BrkFace,Exterior1st_CemntBd,Exterior1st_HdBoard,Exterior1st_MetalSd,Exterior1st_Plywood,Exterior1st_Rare,Exterior1st_Stucco,Exterior1st_VinylSd,Exterior1st_Wd Sdng,Exterior1st_WdShing,Exterior2nd_BrkFace,Exterior2nd_CmentBd,Exterior2nd_HdBoard,Exterior2nd_MetalSd,Exterior2nd_Plywood,Exterior2nd_Rare,Exterior2nd_Stucco,Exterior2nd_VinylSd,Exterior2nd_Wd Sdng,Exterior2nd_Wd Shng,MasVnrType_BrkFace,MasVnrType_None,MasVnrType_Stone,Foundation_CBlock,Foundation_PConc,Foundation_Rare,Foundation_Slab,Heating_GasA,Heating_GasW,Heating_Grav,Heating_OthW,Heating_Wall,Electrical_FuseF,Electrical_FuseP,Electrical_Mix,Electrical_SBrkr,GarageType_Attchd,GarageType_Basment,GarageType_BuiltIn,GarageType_CarPort,GarageType_Detchd,GarageType_NoGarage,Fence_GdWo,Fence_MnPrv,Fence_MnWw,Fence_NoFence,MiscFeature_None,MiscFeature_Othr,MiscFeature_Shed,MiscFeature_TenC,SaleType_New,SaleType_Rare,SaleType_WD,SaleCondition_Family,SaleCondition_Normal,SaleCondition_Partial,SaleCondition_Rare
4.07753744390572,9.747126097411705,1,2,7,5,0.0,4,3,4,4,3,6,6.318968113746434,1,0.0,4.61512051684126,654.0,5,1,6.499787040655854,6.725033642166843,0.0,7.311218384419629,1.0,0.0,2,1,3,1,4,7,7,1,4,2,2.0,426.0,3,3,2,4.61512051684126,3.2188758248682006,0.0,0.0,0.0,0.0,0,0.0,9,2006,1,-1.0,0.0,1,0,7.67368812926773,7.62608275807238,3.2188758248682006,4.8283137373023015,3.5,3.0,1.0,1.1666666666666667,2.3333333333333335,1,1,1,0,0,0,0.0,1,0,2,3.5,3.0,4.0,4,4,5,9.619199713152362,2.775708849576025,9.282754052485227,8.000684784514748,8.429235912657095,9.256555795773146,213.0,0.8470948012232415,0.3041860465116279,0.695813953488372,0.011162790697674419,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0
4.394449154672439,9.535173710058757,1,2,7,5,5.187385805840755,4,4,4,4,1,6,6.910750787961936,2,5.313205979041787,0.0,1204.0,4,1,7.228388451573604,6.693323668269949,0.0,7.688913336864796,0.0,0.0,2,1,4,1,4,9,7,0,0,1,3.0,786.0,3,3,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2,2006,1,0.8660254037844386,0.40546510810816444,1,0,8.127995055771946,8.127995055771946,0.0,0.0,2.5,2.0,1.0,0.625,2.25,0,0,0,1,18,18,18.0,0,0,2,4.0,3.0,4.0,0,4,4,10.07365217905945,3.20716754973604,9.737196812814702,8.613048677059759,9.039433419997483,9.634430944207512,262.0,1.0,0.35547682314732804,0.644523176852672,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0
4.2626798770413155,9.075436609511382,1,2,6,7,0.0,3,3,4,3,1,3,5.707110264748875,1,0.0,6.641182169740591,1065.0,5,1,6.82001636467413,6.580639137284949,0.0,7.400009517162692,0.0,0.0,1,1,3,1,3,6,7,1,4,1,2.0,440.0,3,3,2,0.0,3.6635616461296463,0.0,4.976733742420574,0.0,0.0,0,0.0,5,2007,1,0.49999999999999994,0.0,1,0,7.901377353792616,7.568379267836522,5.209486152841421,5.209486152841421,1.5,1.0,1.0,0.5,2.0,1,1,0,0,84,57,57.0,0,1,-1,3.0,3.0,3.5,4,3,5,9.692828247710418,2.8449093838194073,9.846970109700957,7.878912912297133,8.762646029650282,9.19125948416339,220.0,0.28169014084507044,0.39444444444444443,0.6055555555555555,0.0674074074074074,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0
4.007333185232471,8.888066854754783,1,2,5,7,0.0,3,4,4,3,3,5,6.429719478039138,1,0.0,5.0106352940962555,768.0,5,1,6.645090969505644,0.0,0.0,6.645090969505644,1.0,0.0,1,0,2,1,3,5,7,0,0,1,2.0,624.0,3,3,2,4.653960350157523,0.0,0.0,0.0,0.0,0.0,0,0.0,4,2007,1,0.8660254037844387,0.0,1,0,7.337587743538596,7.23561914106675,0.0,4.653960350157523,2.0,2.0,0.0,1.0,2.5,0,0,1,0,37,37,20.0,0,0,-2,3.5,3.0,3.5,0,3,5,8.946505025998682,2.1610215286722587,9.282940064390527,8.045908742270779,8.253488028345904,8.253488028345904,312.0,0.8059895833333334,0.5,0.5,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0
3.912023005428146,9.01627006814768,1,2,5,7,0.0,3,4,3,3,1,2,5.198497031265826,3,6.470799503782602,0.0,825.0,3,1,6.716594773520978,0.0,0.0,6.716594773520978,1.0,0.0,1,0,2,1,3,4,7,0,0,2,2.0,720.0,3,3,2,4.948759890378168,3.9318256327243257,0.0,0.0,0.0,0.0,0,0.0,6,2008,1,1.2246467991473532e-16,0.0,1,0,7.409136443920128,7.409136443920128,3.9318256327243257,5.25227342804663,2.0,2.0,0.0,1.0,2.0,0,1,1,0,53,13,45.0,0,1,-2,3.5,3.0,3.0,0,3,3,9.018089684104343,2.224623551524334,9.35452729228868,8.188966863648876,8.325063693631197,8.325063693631197,360.0,1.0,0.5,0.5,0.030303030303030304,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0
4.330733340286331,9.145908511816794,1,2,7,5,0.0,4,3,4,3,1,1,0.0,1,0.0,6.816735880594968,912.0,5,1,6.816735880594968,7.075808863978387,0.0,7.647308832356238,0.0,0.0,2,1,4,1,4,8,7,1,4,3,2.0,615.0,3,3,2,5.209486152841421,5.209486152841421,0.0,0.0,0.0,0.0,0,0.0,11,2009,1,-0.5000000000000004,0.6238107163648713,1,0,8.008698182988528,7.647308832356238,5.209486152841421,5.8998973535824915,2.5,2.0,1.0,0.625,2.0,1,1,1,0,6,5,6.0,0,1,2,3.5,3.0,3.5,4,4,5,9.954323242238624,3.09294972426935,9.617870014133226,8.367764677924308,8.76170676846664,9.59280976029003,307.5,0.0,0.3033932135728543,0.6966067864271457,0.06054557551563539,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0
3.9889840465642745,8.304989580140361,1,2,6,6,0.0,3,3,4,3,1,5,6.327936783729195,1,0.0,6.236369590203704,1069.0,3,1,6.975413927455952,0.0,0.0,6.975413927455952,0.0,0.0,2,0,2,1,3,4,7,0,0,2,2.0,440.0,3,3,2,0.0,4.02535169073515,0.0,0.0,5.303304908059076,0.0,0,0.0,10,2008,1,-0.8660254037844386,0.40546510810816444,1,0,7.668093709082406,7.395721608602045,5.545177444479562,5.545177444479562,2.0,2.0,0.0,1.0,2.0,0,1,0,0,31,31,31.0,0,0,0,3.0,3.0,3.5,0,3,3,9.45946351224934,2.626695522059378,9.45946351224934,7.878912912297133,8.766394277049736,8.766394277049736,220.0,0.5229186155285314,0.5,0.5,0.11927034611786716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
3.9318256327243257,8.699681400989514,1,2,5,6,0.0,3,3,3,3,1,3,5.733341276897746,1,0.0,6.431331081933479,928.0,4,1,6.834108738813838,0.0,0.0,6.834108738813838,0.0,0.0,1,0,3,1,3,5,7,0,0,3,1.0,288.0,3,3,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,6,2008,1,1.2246467991473532e-16,0.0,1,0,7.526717561352706,7.1204443723924875,0.0,0.0,1.0,1.0,0.0,0.3333333333333333,1.6666666666666667,0,0,0,0,51,51,51.0,0,0,-1,3.0,3.0,3.0,0,3,4,9.135724578595394,2.330200260027019,9.3180281773931,7.273092595999522,8.442685139241176,8.442685139241176,288.0,0.33189655172413796,0.5,0.5,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0
4.477336814478207,9.318925682389624,1,2,8,5,5.5254529391317835,4,3,5,3,3,1,0.0,1,0.0,7.444248649496705,1709.0,5,1,7.4489161025442,0.0,0.0,7.4489161025442,0.0,0.0,2,0,3,1,4,7,7,1,4,2,3.0,908.0,3,3,2,5.135798437050262,3.6888794541139363,0.0,0.0,0.0,0.0,0,0.0,7,2009,1,-0.4999999999999997,0.0,1,0,8.139440521874608,7.4489161025442,3.6888794541139363,5.342334251964811,2.0,2.0,0.0,0.6666666666666666,2.3333333333333335,1,1,1,1,3,3,3.0,0,0,3,3.5,3.0,4.0,4,4,5,10.218626705595922,3.3466707956407866,9.748644966730458,8.890823576004383,9.523178364309082,9.527848201325206,302.6666666666667,0.0,0.4988324576765908,0.5011675423234092,0.01138353765323993,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0
4.219507705176107,9.080003870248179,1,2,4,5,0.0,3,3,0,0,0,0,0.0,0,0.0,0.0,0.0,5,1,7.027314514039777,0.0,0.0,7.027314514039777,0.0,0.0,2,0,2,1,4,5,7,0,0,3,2.0,520.0,3,3,0,0.0,4.574710978503383,0.0,0.0,0.0,0.0,0,0.0,5,2009,1,0.49999999999999994,0.0,0,0,7.027314514039777,7.027314514039777,4.574710978503383,4.574710978503383,2.0,2.0,0.0,1.0,2.5,0,1,0,0,60,6,7.0,0,1,-1,3.0,3.0,0.0,0,4,5,8.412943170042439,1.7054751006310425,8.636042325254618,7.640603826393634,0.0,8.412943170042439,260.0,0.0,0.0,1.0,0.0852575488454707,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0
4.454347296253507,9.271059107010888,1,2,7,5,5.680172609017068,4,3,4,3,1,6,6.7650389767805414,1,0.0,4.890349128221754,998.0,5,1,6.914730892718563,6.947937068614969,0.0,7.624130585661289,1.0,0.0,2,1,3,1,4,8,7,1,4,2,3.0,871.0,3,3,2,5.771441123130016,4.143134726391533,0.0,0.0,0.0,0.0,0,0.0,8,2008,1,-0.8660254037844385,0.0,1,0,8.021256180143997,7.976938756959434,4.143134726391533,5.948034989180646,3.5,3.0,1.0,1.1666666666666667,2.6666666666666665,1,1,1,1,5,4,5.0,0,1,2,3.5,3.0,3.5,4,4,5,9.96688479766592,3.1049453585273072,9.630431332279667,8.7157161275482,8.85180655855245,9.569621915779866,290.3333333333333,0.8677354709418837,0.3278580814717477,0.6721419185282523,0.020367936925098553,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0
4.07753744390572,8.761080103868347,1,2,5,6,0.0,3,3,3,2,1,1,0.0,1,0.0,6.901737206656574,993.0,3,1,6.955592608396297,0.0,0.0,6.955592608396297,0.0,0.0,1,0,2,1,3,5,7,1,4,1,1.0,280.0,3,3,2,0.0,0.0,4.762173934797756,0.0,0.0,0.0,0,0.0,8,2006,1,-0.8660254037844385,0.0,1,0,7.621684998724611,6.955592608396297,4.762173934797756,4.762173934797756,1.0,1.0,0.0,0.5,2.5,1,0,0,0,84,56,84.0,0,1,-1,3.0,3.0,2.5,4,3,3,9.230731061623917,2.41636010725289,9.413036288021287,7.244941546337007,8.510369966068112,8.564267598802166,280.0,0.0,0.4865262126408623,0.5134737873591376,0.05683488486036257,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0
4.248495242049359,9.605822482030945,1,2,5,5,0.0,3,3,3,3,1,3,6.79794041297493,1,0.0,5.288267030694535,1092.0,3,1,6.996681488176539,0.0,0.0,6.996681488176539,1.0,0.0,1,0,2,1,3,6,7,1,3,3,1.0,299.0,3,3,2,5.594711379601839,0.0,0.0,0.0,4.812184355372417,0.0,0,0.0,5,2006,1,0.49999999999999994,0.0,1,0,7.68937110752969,7.59488438721652,4.812184355372417,5.968707559985366,2.0,2.0,0.0,1.0,3.0,1,0,1,0,49,49,49.0,0,0,0,3.0,3.0,3.0,3,3,3,9.298442820197728,2.4782176616372036,9.298442820197728,7.310550158534422,8.605387202152153,8.605387202152153,299.0,0.8195970695970696,0.5,0.5,0.055860805860805864,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0
4.110873864173311,9.309370895439137,1,1,4,6,0.0,3,3,3,3,1,3,6.45833828334479,1,0.0,0.0,637.0,4,1,6.8001700683022,6.0867747269123065,0.0,7.198183577101943,0.0,0.0,1,1,3,1,3,7,7,0,0,1,1.0,570.0,3,3,2,0.0,3.871201010907891,4.795790545596741,0.0,0.0,0.0,0,0.0,9,2006,1,-1.0,0.0,1,0,7.587817219993427,7.587817219993427,5.123963979403259,5.123963979403259,1.5,1.0,1.0,0.5,2.3333333333333335,0,1,0,0,86,56,12.0,0,1,-2,3.0,3.0,3.0,0,3,4,8.973731569708402,2.18515199610195,9.379154445411636,7.732369222284388,7.8434564043761155,8.583916823459145,570.0,1.0,0.3228585909782058,0.6771414090217942,0.08464267612772428,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0
4.060443010546419,9.99300827847454,1,2,7,5,0.0,3,3,4,3,4,6,6.405228458030842,1,0.0,4.836281906951478,729.0,5,1,6.593044534142437,6.576469569048224,0.0,7.277247726631484,0.0,1.0,2,1,3,1,3,6,7,1,3,1,2.0,406.0,3,3,2,5.579729825986222,3.1354942159291497,0.0,0.0,0.0,0.0,0,0.0,8,2008,1,-0.8660254037844385,0.0,1,0,7.685243607975833,7.62608275807238,3.1354942159291497,5.659482215759621,3.0,2.0,2.0,1.0,2.0,1,1,1,0,12,11,12.0,0,1,2,3.0,3.0,3.5,3,3,5,9.630759771866158,2.7865532625901537,9.294313805752362,7.952615111651,8.537779825024625,9.222565341598752,203.0,0.8285322359396433,0.3351724137931035,0.6648275862068965,0.010114942528735632,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0
3.784189633918261,8.069968149059841,1,2,7,5,2.9444389791664403,4,3,4,3,4,1,0.0,1,0.0,7.226209010100671,1374.0,5,1,7.351158226430694,0.0,0.0,7.351158226430694,0.0,0.0,2,0,2,1,4,7,7,1,3,3,2.0,420.0,3,3,2,4.969813299576001,3.044522437723423,0.0,0.0,0.0,0.0,0,0.0,10,2006,1,-0.8660254037844386,0.40546510810816444,1,0,7.983440063006542,7.351158226430694,3.044522437723423,5.099866427824199,2.0,2.0,0.0,1.0,3.5,1,1,1,1,3,2,3.0,0,1,2,3.5,3.0,3.5,3,4,5,9.929057828647657,3.068843320371314,9.592605086913911,7.9865049385539955,9.171495588152615,9.296518068217235,210.0,0.0,0.4687819856704197,0.5312180143295804,0.006823609689525759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0
4.276666119016055,9.336267928573973,1,2,5,6,5.198497031265826,3,3,4,3,1,5,7.172424577124845,1,0.0,4.51085950651685,1392.0,3,1,7.239214973779806,0.0,0.0,7.239214973779806,1.0,0.0,1,1,3,1,3,5,4,1,4,1,2.0,528.0,3,3,2,0.0,0.0,0.0,0.0,4.564348191467836,0.0,0,0.0,5,2010,1,0.49999999999999994,0.0,1,0,7.932003152361385,7.899153483343097,4.564348191467836,4.564348191467836,2.5,2.0,1.0,0.8333333333333334,1.6666666666666667,1,0,0,1,53,14,53.0,0,1,-1,3.0,3.0,3.5,4,3,3,9.541153770388567,2.702702594775615,9.723463354790857,7.878912912297133,8.848078421168667,8.848078421168667,264.0,0.9353448275862069,0.5,0.5,0.03412356321839081,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0
4.356708826689592,9.211439767419483,1,1,5,5,0.0,3,3,4,3,3,5,6.977281341630747,2,4.820281565605037,5.278114659230517,1389.0,4,1,7.237059026124737,0.0,0.0,7.237059026124737,1.0,0.0,1,0,2,1,3,6,7,1,3,2,2.0,418.0,3,3,2,5.484796933490655,3.6635616461296463,0.0,0.0,0.0,0.0,0,0.0,4,2006,1,0.8660254037844387,0.0,1,0,7.929846429742503,7.857093864902493,3.6635616461296463,5.631211781821365,2.0,2.0,0.0,1.0,3.0,1,1,1,0,32,31,31.0,0,1,0,3.0,3.0,3.5,3,3,4,9.53899642739739,2.7006898466959175,9.53899642739739,7.645397699428633,8.845921233304018,8.845921233304018,209.0,0.8596112311015118,0.5,0.5,0.013678905687544997,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0
